广东频道,#genre#
CCTV-9,http://223.199.159.148:2222/rtp/239.253.64.242:5140
CCTV-9,http://27.10.76.34:8008/rtp/225.0.4.131:7980
CCTV-9,http://220.188.231.24:9999/rtp/233.50.201.121:5140
CCTV-9,http://wouu.net:9977/rtp/239.93.1.24:5140
CCTV-9,http://27.10.76.34:8005/rtp/225.0.4.131:7980
CCTV-9,http://61.134.241.88:8083/rtp/226.0.2.161:9200
CCTV-10,http://118.81.48.104:8085/rtp/226.0.2.162:9208
CCTV-10,http://118.81.48.104:8082/rtp/226.0.2.162:9208
CCTV-10,http://171.120.57.130:8085/rtp/226.0.2.162:9208
CCTV-10,http://118.81.48.104:8085/rtp/226.0.2.27:8128
CCTV-10,http://118.81.48.104:8082/rtp/226.0.2.27:8128
CCTV-10,http://171.120.57.130:8085/rtp/226.0.2.27:8128
CCTV-10,http://27.10.76.34:8001/rtp/225.0.4.130:7980
CCTV-10,http://218.0.168.126:8888/rtp/233.50.201.122:5140
CCTV-10,http://218.0.168.126:8888/rtp/233.50.201.10:5140
CCTV-10,http://223.199.159.148:2222/rtp/239.253.64.87:5140
CCTV-10,http://223.199.159.148:2222/rtp/239.253.64.18:5140
CCTV-10,http://27.10.76.34:8008/rtp/225.0.4.130:7980
CCTV-10,http://220.188.231.24:9999/rtp/233.50.201.122:5140
CCTV-10,http://220.188.231.24:9999/rtp/233.50.201.10:5140
CCTV-10,http://wouu.net:9977/rtp/239.93.1.28:5140
CCTV-11,http://118.81.48.104:8085/rtp/226.0.2.28:8136
CCTV-11,http://118.81.48.104:8082/rtp/226.0.2.28:8136
CCTV-11,http://171.120.57.130:8085/rtp/226.0.2.28:8136
CCTV-11,http://27.10.76.34:8001/rtp/225.0.4.218:7980
CCTV-11,http://218.0.168.126:8888/rtp/233.50.201.11:5140
CCTV-11,http://223.199.159.148:2222/rtp/239.253.64.70:5140
CCTV-11,http://223.199.159.148:2222/rtp/239.253.64.19:5140
CCTV-11,http://27.10.76.34:8008/rtp/225.0.4.218:7980
CCTV-11,http://220.188.231.24:9999/rtp/233.50.201.11:5140
CCTV-11,http://wouu.net:9977/rtp/239.93.0.102:5140
CCTV-11,http://27.10.76.34:8005/rtp/225.0.4.218:7980
CCTV-11,http://61.134.241.88:8083/rtp/226.0.2.28:8136
CCTV-11,http://27.11.36.55:8002/rtp/225.0.4.218:7980
CCTV-11,http://27.10.128.93:8001/rtp/225.0.4.218:7980
CCTV-11,http://27.10.134.196:8001/rtp/225.0.4.218:7980
CCTV-12,http://118.81.48.104:8085/rtp/226.0.2.164:9224
CCTV-12,http://118.81.48.104:8082/rtp/226.0.2.164:9224
CCTV-12,http://171.120.57.130:8085/rtp/226.0.2.164:9224
CCTV-12,http://118.81.48.104:8085/rtp/226.0.2.29:8144
CCTV-12,http://118.81.48.104:8082/rtp/226.0.2.29:8144
CCTV-12,http://171.120.57.130:8085/rtp/226.0.2.29:8144
CCTV-12,http://27.10.76.34:8001/rtp/225.0.4.129:7980
CCTV-12,http://218.0.168.126:8888/rtp/233.50.201.123:5140
CCTV-12,http://218.0.168.126:8888/rtp/233.50.201.12:5140
CCTV-12,http://223.199.159.148:2222/rtp/239.253.64.97:5140
CCTV-12,http://223.199.159.148:2222/rtp/239.253.64.20:5140
CCTV-12,http://27.10.76.34:8008/rtp/225.0.4.129:7980
CCTV-12,http://220.188.231.24:9999/rtp/233.50.201.123:5140
CCTV-12,http://220.188.231.24:9999/rtp/233.50.201.12:5140
CCTV-12,http://wouu.net:9977/rtp/239.93.1.30:8124
CCTV-13,http://118.81.48.104:8085/rtp/226.0.2.165:9232
CCTV-13,http://118.81.48.104:8082/rtp/226.0.2.165:9232
